position,velocity
-0.43727362,-0.040809598
-0.47972342,-0.042449825
-0.5235014,-0.04377794
-0.56828004,-0.04477867
-0.6127246,-0.044444565
-0.6565087,-0.043784056
-0.6993221,-0.042813435
-0.7408778,-0.04155571
-0.7799169,-0.039039094
-0.81621754,-0.036300633
-0.8495947,-0.033377204
-0.8798985,-0.030303767
-0.9070106,-0.027112087
-0.93084055,-0.023829937
-0.95132124,-0.020480711
-0.96840465,-0.017083412
-0.9820576,-0.013652932
-0.9922581,-0.010200516
-0.9989925,-0.0067343954
-1.0022529,-0.0032604919
-1.0020362,0.00021681731
-0.9983423,0.0036939075
-0.9911752,0.0071671037
-0.98054326,0.010631878
-0.96646124,0.014082063
-0.94895214,0.01750909
-0.9280508,0.020901287
-0.9038076,0.024243275
-0.87629205,0.027515512
-0.845598,0.03069405
-0.8118474,0.033750594
-0.77519447,0.03665292
-0.73582876,0.039365754
-0.69397664,0.041852094
-0.6499016,0.044075012
-0.60390186,0.045999777
-0.5563056,0.047596242
-0.50746447,0.04884115
-0.45774427,0.04972019
-0.40751478,0.050229486
-0.35713843,0.05037635
-0.3069593,0.050179143
-0.25729296,0.04966634
-0.20841812,0.048874836
-0.16057032,0.0478478
-0.113938026,0.046632294
-0.0686611,0.04527692
-0.024831334,0.043829773
0.01750537,0.042336706
0.058345523,0.040840153
0.09772387,0.03937835
0.1357089,0.03798502
0.17239825,0.036689363
0.20791459,0.03551634
0.24240169,0.034487095
0.2760212,0.03361951
0.30894995,0.03292875
0.34137782,0.03242786
0.37350607,0.03212826
0.40554628,0.03204022
0.43771952,0.03217322
0.47025573,0.032536227
-0.4737781,0.0
-0.47515038,-0.0013722654
-0.47788474,-0.0027343503
-0.48196086,-0.004076132
-0.48734847,-0.0053876047
-0.4940074,-0.0066589466
-0.501888,-0.007880591
-0.5109313,-0.009043306
-0.5210696,-0.010138289
-0.53222686,-0.0111572575
-0.5443194,-0.012092555
-0.55725664,-0.01293725
-0.5709419,-0.013685244
-0.58527327,-0.014331363
-0.6001447,-0.01487144
-0.6154471,-0.015302378
-0.6310693,-0.0156221995
-0.64689934,-0.015830062
-0.6628256,-0.015926253
-0.67873776,-0.01591215
-0.6945279,-0.01579016
-0.71009153,-0.015563641
-0.7253283,-0.01523678
-0.7401428,-0.014814487
-0.7534451,-0.013302254
-0.76515687,-0.0117118
-0.77521145,-0.010054571
-0.78355306,-0.008341644
-0.79013675,-0.0065836892
-0.7949277,-0.0047909715
-0.79790115,-0.0029733954
-0.79904175,-0.0011405803
-0.79834366,0.00069804175
-0.7958106,0.0025331124
-0.7914553,0.004355228
-0.7853005,0.0061548245
-0.77637845,0.008922073
-0.76473707,0.011641365
-0.75044084,0.0142962355
-0.7335716,0.016869241
-0.71422964,0.019341938
-0.6925347,0.021695
-0.6686262,0.02390847
-0.642664,0.025962183
-0.6148277,0.027836304
-0.5853157,0.02951201
-0.55434346,0.030972248
-0.5221409,0.032202505
-0.48894936,0.033191573
-0.4550172,0.033932168
-0.42059577,0.03442143
-0.38593462,0.03466114
-0.35127687,0.03465776
-0.31685472,0.03442215
-0.2828856,0.03396909
-0.25056902,0.03231661
-0.22107871,0.029490301
-0.19455843,0.026520291
-0.17112423,0.023434183
-0.15086779,0.02025645
-0.13385962,0.017008172
-0.120152555,0.013707059
-0.109784834,0.01036772
-0.10278275,0.007002092
-0.09916274,0.0036200017
-0.09893293,0.0002298123
-0.102093816,-0.0031608818
-0.108638346,-0.006544535
-0.11855128,-0.00991293
-0.13180776,-0.013256478
-0.14837132,-0.016563563
-0.16819128,-0.019819966
-0.1911997,-0.023008417
-0.217308,-0.0261083
-0.2464036,-0.029095596
-0.2783467,-0.031943098
-0.31296766,-0.034620967
-0.35006532,-0.03709765
-0.38940647,-0.03934115
-0.4307271,-0.04132063
-0.47373527,-0.04300819
-0.51811606,-0.044380773
-0.56353796,-0.04542189
-0.608661,-0.045123063
-0.653153,-0.044492
-0.69669765,-0.04354462
-0.7390016,-0.042303946
-0.77880013,-0.03979854
-0.81586623,-0.037066106
-0.8500106,-0.034144364
-0.8810798,-0.031069184
-0.908953,-0.027873257
-0.93353826,-0.024585199
-0.95476735,-0.021229127
-0.972592,-0.017824626
-0.98697895,-0.014386983
-0.9979066,-0.010927668
-1.0053616,-0.007454951
-1.0093362,-0.003974615
-1.0098269,-0.00049072446
-1.0068333,0.0029935807
-1.0003581,0.006475274
-0.99040747,0.009950632
-0.976993,0.013414438
-0.9601338,0.016859194
-0.9398594,0.020274403
-0.9162135,0.023645902
-0.88925815,0.026955359
-0.8590782,0.03017994
-0.82578593,0.03329227
-0.7895252,0.036260743
-0.75047493,0.03905026
-0.70885146,0.041623462
-0.66490906,0.043942433
-0.61893827,0.045970798
-0.5712621,0.047676135
-0.52222973,0.049032394
-0.47220758,0.050022125
-0.42156938,0.050638217
-0.37068447,0.050884888
-0.31990665,0.050777834
-0.26956317,0.05034346
-0.21994583,0.049617346
-0.17130372,0.048642114
-0.12383868,0.047465045
-0.07770308,0.046135597
-0.032999862,0.044703215
0.010215594,0.043215457
0.051932227,0.04171663
0.092179134,0.04024691
0.13102104,0.038841896
0.16855358,0.037532546
0.20489898,0.036345407
0.24020202,0.035303038
0.27462655,0.03442452
0.30835262,0.033726074
0.34157422,0.033221602
0.37449747,0.032923263
0.4073394,0.03284192
0.44032696,0.032987546
0.47369644,0.033369485
-0.4312639,0.0
-0.43294758,-0.0016836894
-0.43630278,-0.0033552237
-0.44130528,-0.005002485
-0.4479187,-0.0066134357
-0.4560949,-0.008176172
-0.46577388,-0.009678998
-0.4768844,-0.011110513
-0.48934412,-0.012459725
-0.5030603,-0.013716183
-0.51793045,-0.014870124
-0.53384304,-0.015912635
-0.5506789,-0.016835814
-0.5683118,-0.017632937
-0.58661044,-0.018298594
-0.60543925,-0.018828817
-0.6246604,-0.01922116
-0.6441351,-0.019474758
-0.66372544,-0.019590309
-0.6832955,-0.01957004
-0.70271313,-0.01941761
-0.72185105,-0.019137971
-0.73958826,-0.017737204
-0.7558166,-0.016228283
-0.7704407,-0.014624148
-0.7833782,-0.012937457
-0.7945586,-0.011180435
-0.80392337,-0.009364761
-0.8114249,-0.0075015295
-0.81702614,-0.0056012613
-0.8207001,-0.0036739646
-0.82242936,-0.0017292349
-0.82120574,0.0012236184
-0.817035,0.004170729
-0.80993694,0.0070980676
-0.7999459,0.009991066
-0.7871116,0.012834276
-0.77150047,0.0156111065
-0.75319684,0.018303655
-0.73230416,0.020892672
-0.70894647,0.023357676
-0.68326926,0.02567725
-0.65543973,0.027829506
-0.625647,0.029792733
-0.59410083,0.031546194
-0.5610298,0.033071026
-0.5266786,0.03435117
-0.49130434,0.03537427
-0.4551719,0.03613244
-0.41854906,0.036622833
-0.38170114,0.036847938
-0.3448856,0.036815558
-0.30834708,0.036538504
-0.27231306,0.036034003
-0.23699021,0.03532286
-0.20256166,0.03442854
-0.17018555,0.03237611
-0.14099063,0.029194927
-0.11507539,0.025915245
-0.09251264,0.022562748
-0.07335422,0.019158415
-0.057635516,0.015718706
-0.045379534,0.012255983
-0.03660042,0.008779115
-0.03130625,0.00529417
-0.02950106,0.0018051881
-0.031186087,-0.0016850273
-0.036360182,-0.005174094
-0.045019414,-0.008659235
-0.057155885,-0.012136469
-0.072755694,-0.015599808
-0.09179618,-0.019040493
-0.11424248,-0.022446292
-0.14004338,-0.025800897
-0.16912685,-0.029083485
-0.20139539,-0.032268535
-0.23672134,-0.03532595
-0.27494293,-0.038221586
-0.31586123,-0.04091829
-0.35923862,-0.04337741
-0.4047994,-0.045560762
-0.45223242,-0.047433015
-0.5001966,-0.047964185
-0.54833615,-0.048139557
-0.59629035,-0.047954194
-0.64370364,-0.04741332
-0.69023556,-0.046531897
-0.7355691,-0.04533353
-0.7784178,-0.042848755
-0.8185362,-0.040118393
-0.85572016,-0.0371839
-0.8898053,-0.034085147
-0.920664,-0.030858697
-0.94820064,-0.027536666
-0.9723468,-0.024146112
-0.99305564,-0.020708878
-1.0102974,-0.017241783
-1.0240545,-0.013757085
-1.0343176,-0.010263109
-1.0410826,-0.0067649744
-1.044348,-0.003265395
-1.0441135,0.00023451356
-1.040379,0.0037344065
-1.0331452,0.0072338837
-1.0224135,0.010731663
-1.0081887,0.014224756
-0.99048114,0.017707655
-0.96930957,0.021171555
-0.94470596,0.024603616
-0.91671956,0.027986368
-0.8854223,0.031297274
-0.8509137,0.034508582
-0.8133262,0.03758753
-0.7728292,0.040497035
-0.72963226,0.0431969
-0.6839866,0.045645624
-0.636184,0.04780265
-0.5865529,0.049631078
-0.5354525,0.05110043
-0.48326316,0.052189313
-0.4303756,0.052887537
-0.37717816,0.05319744
-0.32404393,0.053134263
-0.2713185,0.052725412
-0.21930966,0.05200884
-0.16827898,0.05103069
-0.11843641,0.04984256
-0.069937706,0.04849871
-0.02288417,0.047053535
0.022675255,0.045559425
0.06674046,0.044065207
0.10935561,0.04261515
0.1506041,0.04124848
0.19060344,0.03999934
0.22950047,0.038897034
0.267467,0.037966534
0.30469608,0.03722908
0.34139886,0.036702797
0.37780222,0.036403332
0.4141466,0.036344394
0.4506848,0.036538173
0.48768044,0.036995668
-0.40626997,0.0
-0.40813187,-0.0018619078
-0.41184255,-0.0037106941
-0.41737583,-0.0055332514
-0.42469233,-0.007316508
-0.43373978,-0.009047469
-0.44445306,-0.010713278
-0.4567544,-0.01230131
-0.47055367,-0.013799289
-0.48574913,-0.015195451
-0.50222784,-0.016478714
-0.5198667,-0.017638886
-0.53853357,-0.018666875
-0.5580885,-0.019554902
-0.5783852,-0.02029669
-0.59927285,-0.02088764
-0.6205978,-0.021324947
-0.6422055,-0.021607678
-0.6639422,-0.02173678
-0.68565726,-0.021715028
-0.70720416,-0.021546908
-0.7274426,-0.02023845
-0.74624574,-0.018803146
-0.7635005,-0.017254718
-0.7791073,-0.015606811
-0.79298,-0.013872719
-0.8050452,-0.012065204
-0.8152416,-0.010196373
-0.82351923,-0.008277629
-0.8298389,-0.0063196826
-0.83317155,-0.0033326184
-0.833502,-0.0003304858
-0.83082885,0.00267313
-0.8251642,0.0056646913
-0.8165339,0.008630285
-0.80497867,0.011555228
-0.79055494,0.014423727
-0.7733363,0.017218629
-0.75341505,0.019921286
-0.73090345,0.022511566
-0.7059354,0.024968045
-0.678667,0.027268386
-0.64927715,0.0293899
-0.61796683,0.031310312
-0.58495814,0.033008657
-0.5504919,0.03446626
-0.51482415,0.035667736
-0.47822222,0.036601935
-0.44095957,0.037262663
-0.40331036,0.037649196
-0.36554387,0.037766486
-0.3279189,0.037625
-0.29067862,0.037240252
-0.25404656,0.03663208
-0.21822287,0.035823677
-0.18338232,0.034840554
-0.14967288,0.033709437
-0.118215635,0.031457253
-0.09010281,0.028112829
-0.0653992,0.024703607
-0.044147633,0.02125157
-0.026374167,0.017773464
-0.012092883,0.014281285
-0.001309952,0.01078293
0.0059729978,0.0072829495
0.009756348,0.003783351
0.01004077,0.00028442172
0.0068263263,-0.0032144443
0.00011240613,-0.00671392
-0.010101514,-0.01021392
-0.023814285,-0.013712772
-0.04102068,-0.017206395
-0.061708167,-0.020687489
-0.08585294,-0.02414477
-0.11341525,-0.027562309
-0.14433424,-0.03091899
-0.1785225,-0.034188263
-0.21586071,-0.037338212
-0.2561928,-0.040332075
-0.2993221,-0.043129325
-0.34500945,-0.04568733
-0.39297304,-0.047963582
-0.4418914,-0.048918393
-0.49141648,-0.04952508
-0.5411826,-0.04976607
-0.5908168,-0.049634255
-0.63995034,-0.049133528
-0.68822885,-0.048278503
-0.73532224,-0.047093365
-0.7799323,-0.04461008
-0.8218038,-0.041871537
-0.86072546,-0.038921617
-0.8965281,-0.035802703
-0.9290819,-0.032553773
-0.958291,-0.02920909
-0.9840885,-0.02579749
-1.0064306,-0.022342162
-1.0252916,-0.018860836
-1.0406578,-0.015366232
-1.0525244,-0.011866713
-1.0608915,-0.008367032
-1.0657606,-0.004869141
-1.0671337,-0.0013730169
-1.0650111,0.0021225133
-1.0593922,0.0056189443
-1.050275,0.009117272
-1.0376577,0.012617165
-1.0215416,0.01611614
-1.0019329,0.01960874
-0.97884715,0.023085725
-0.9523138,0.026533352
-0.92238104,0.02993275
-0.88912153,0.033259522
-0.8526379,0.036483638
-0.81306815,0.03956974
-0.7705901,0.04247799
-0.72542465,0.04516551
-0.67783624,0.047588397
-0.6281319,0.04970434
-0.57665634,0.05147555
-0.5237845,0.052871805
-0.46991134,0.053873196
-0.41543907,0.05447228
-0.36076382,0.054675244
-0.30626184,0.054501977
-0.25227684,0.05398501
-0.19910936,0.053167474
-0.147009,0.052100368
-0.09616941,0.050839584
-0.0467265,0.04944291
0.0012409347,0.047967434
0.047708385,0.04646745
0.0927014,0.044993013
0.13629048,0.04358907
0.17858562,0.042295143
0.21973105,0.041145436
0.25990027,0.04016922
0.29929167,0.03939141
0.3381249,0.038833227
0.37663776,0.038512852
0.41508377,0.038446005
0.45373023,0.03864644
0.49285647,0.03912626
